title|author1|author2|genre1|genre2|genre3|summary|media|publish|age|thumbnail_small|thumbnail_big|link
진진돌이 에볼루션|김기정|윤종문|스토리|판타지||대한민국 명작 만화 리메이크 2 <진진돌이> 정운경 화백의 대표작 <진진돌이>가 <진진돌이 에볼루션>으로 돌아오다. 명작 리메이크 시리즈는 한국만화영상진흥원(구 부천만화정보센터)와 함께 합니다.|네이버|0|ALL|http://thumb.comic.naver.net/webtoon/69296/thumbnail/title_thumbnail_20090602120702_t83x90.jpg|http://dthumb.phinf.naver.net/?src=%22http://thumb.comic.naver.net/webtoon/69296/thumbnail/title_thumbnail_20090602120702_t217x165.jpg%22&type=p200_200|http://comic.naver.com/webtoon/list.nhn?titleId=69296
네가 없는 세상|시니|혀노|스토리|드라마||<죽음에 관하여> 시니/혀노 작가 신작. '나'만 아는 세상.|네이버|0|ALL|http://thumb.comic.naver.net/webtoon/578105/thumbnail/title_thumbnail_20130802145754_t83x90.jpg|http://dthumb.phinf.naver.net/?src=%22http://thumb.comic.naver.net/webtoon/578105/thumbnail/title_thumbnail_20130802145754_t217x165.jpg%22&type=p200_200|http://comic.naver.com/webtoon/list.nhn?titleId=578105
연애세포|김명현||스토리|판타지|드라마|백수가 최고의 미녀스타를 사로잡을가능성은 얼마나 될까? 대충대충 인생 대충이와사람보다 더 사람같은 고양이 네비의 치열하고 기발한 그녀 공략 메뉴얼.|네이버|0|ALL|http://thumb.comic.naver.net/webtoon/191347/thumbnail/title_thumbnail_20100716102811_t83x90.jpg|http://dthumb.phinf.naver.net/?src=%22http://thumb.comic.naver.net/webtoon/191347/thumbnail/title_thumbnail_20100716102811_t217x165.jpg%22&type=p200_200|http://comic.naver.com/webtoon/list.nhn?titleId=191347
러브판타지페이퍼|단우||스토리|순정|스릴러|항상 미스터리 사건만 쫓아다니던 기자 김재희. 아무리 쫓아도 잡히지 않던 미스터리가 평범했던 그의 일상속에 찾아온다!!|네이버|0|ALL|http://thumb.comic.naver.net/webtoon/25904/thumbnail/title_thumbnail_20090403105808_t83x90.jpg|http://dthumb.phinf.naver.net/?src=%22http://thumb.comic.naver.net/webtoon/25904/thumbnail/title_thumbnail_20090403105808_t217x165.jpg%22&type=p200_200|http://comic.naver.com/webtoon/list.nhn?titleId=25904
고향의꽃|한(恨)||스토리|성인|스릴러|그곳의 비밀과 배신, 그리고 음모...7년 만에 찾은 고향에서 벌어지는 한 남자의 처절한 사투. 상처와 고통으로 얼룩진 지옥의 섬으로 찾아가다.|네이버|0|ADULT|http://thumb.comic.naver.net/webtoon/26115/thumbnail/title_thumbnail_20140412111135_t83x90.jpg|http://thumb.comic.naver.net/webtoon/26115/thumbnail/title_thumbnail_20140412111135_t218x120.jpg|http://comic.naver.com/webtoon/list.nhn?titleId=26115
키드갱|신영우||스토리|개그||삼류 건달들의 좌충우돌 우왕좌왕 예측불허 육아일기. 트렌드를 이끈 정통 코믹만화의 부활! 2012년, 신영우 작가의 히트 만화 <키드갱>이 네이버 웹툰으로 다시 찾아옵니다.|네이버|0|ALL|http://thumb.comic.naver.net/webtoon/443422/thumbnail/title_thumbnail_20120214183301_t83x90.jpg|http://dthumb.phinf.naver.net/?src=%22http://thumb.comic.naver.net/webtoon/443422/thumbnail/title_thumbnail_20120214183301_t217x165.jpg%22&type=p200_200|http://comic.naver.com/webtoon/list.nhn?titleId=443422
아빠를 찾습니다|동비||스토리|성인|드라마|돈이 없는 현수, 부모가 필요한 하연. 두 사람의 서먹서먹한 가족생활이 시작된다!|네이버|0|ADULT|http://thumb.comic.naver.net/webtoon/509093/thumbnail/title_thumbnail_20140412135606_t83x90.jpg|http://thumb.comic.naver.net/webtoon/509093/thumbnail/title_thumbnail_20140412140047_t218x120.jpg|http://comic.naver.com/webtoon/list.nhn?titleId=509093
플로우|허니비||스토리|판타지|액션|누구에게나 신이 존재한다. 어느 날 신의 선물을 받고 운명이 바뀐 소년의 애니멀 판타지!|네이버|0|ALL|http://thumb.comic.naver.net/webtoon/563785/thumbnail/title_thumbnail_20140929233154_t83x90.jpg|http://thumb.comic.naver.net/webtoon/563785/thumbnail/title_thumbnail_20150310212147_t220x202.jpg|http://comic.naver.com/webtoon/list.nhn?titleId=563785
아부쟁이|이익수||스토리|드라마||사고뭉치 불량 복학생들만 다닌다는 풍랑고. 육식동물들이즐비한 곳에 홀로 먹잇감으로 던져진 주인공 박건의 살아남기 위한 몸부림...|네이버|0|ALL|http://thumb.comic.naver.net/webtoon/113119/thumbnail/title_thumbnail_20091224161454_t83x90.jpg|http://dthumb.phinf.naver.net/?src=%22http://thumb.comic.naver.net/webtoon/113119/thumbnail/title_thumbnail_20091224161454_t217x165.jpg%22&type=p200_200|http://comic.naver.com/webtoon/list.nhn?titleId=113119
미호이야기|혜진양||스토리|판타지||이 세상에 처음 나타난 구미호는 자신의 자식 아홉을 잡아먹어야 사람이 된다는 더 웃기지도 않은 저주에 걸린 그저 꼬리가 아홉이나 달린 가여운 숫여우였습니다.|네이버|0|ALL|http://thumb.comic.naver.net/webtoon/188197/thumbnail/title_thumbnail_20100712122204_t83x90.jpg|http://dthumb.phinf.naver.net/?src=%22http://thumb.comic.naver.net/webtoon/188197/thumbnail/title_thumbnail_20100712122204_t217x165.jpg%22&type=p200_200|http://comic.naver.com/webtoon/list.nhn?titleId=188197
찌질의 역사|김풍|심윤수|스토리|드라마||스무살 소년들이 남자로 진화한다 평생을 철들지 못하는 우리들의 찌질한 이야기|네이버|0|ALL|http://thumb.comic.naver.net/webtoon/597481/thumbnail/title_thumbnail_20141113220010_t83x90.jpg|http://thumb.comic.naver.net/webtoon/597481/thumbnail/title_thumbnail_20150323150903_t220x202.jpg|http://comic.naver.com/webtoon/list.nhn?titleId=597481
위아더 능력자!|손하기||스토리|개그||능력자는 능력자인데 별로 부럽진 않은 그들. 능력자 아니야.. 너넨 좀 그래...|네이버|0|ALL|http://thumb.comic.naver.net/webtoon/507274/thumbnail/title_thumbnail_20120928135523_t83x90.jpg|http://dthumb.phinf.naver.net/?src=%22http://thumb.comic.naver.net/webtoon/507274/thumbnail/title_thumbnail_20120928135523_t217x165.jpg%22&type=p200_200|http://comic.naver.com/webtoon/list.nhn?titleId=507274
펫다이어리2.런|요한|김혜진|스토리|드라마||도그 스포츠를 통해 성장하는 아이들의 이야기. 지금은 비록 모자란 부분이 있어도 할 수 있는 것부터 하나씩! 그런 시작을 알리는 한마디 “런!”|네이버|0|ALL|http://thumb.comic.naver.net/webtoon/25898/thumbnail/thumbnail_title_25898_83x90.gif|http://dthumb.phinf.naver.net/?src=%22http://thumb.comic.naver.net/webtoon/25898/thumbnail/title_thumbnail_20101103172006_t217x165.gif%22&type=p200_200|http://comic.naver.com/webtoon/list.nhn?titleId=25898
방울토마토|조양||스토리|드라마|순정|키는 작지만 톡톡! 튀는 민훈이와 친구들의 고등학교 이야기|네이버|0|ALL|http://thumb.comic.naver.net/webtoon/251575/thumbnail/title_thumbnail_20101026155816_t83x90.jpg|http://dthumb.phinf.naver.net/?src=%22http://thumb.comic.naver.net/webtoon/251575/thumbnail/title_thumbnail_20101026155816_t217x165.jpg%22&type=p200_200|http://comic.naver.com/webtoon/list.nhn?titleId=251575
TLT (Tiger the Long tail)|김정기,박성진|박성진|스토리|드라마||세계의 동물들이 두 발로 걷기 시작했다. 그들이 보여주는 무한경쟁의 현장 리포트! 'Tiger the Long tail'|네이버|0|ALL|http://thumb.comic.naver.net/webtoon/25734/thumbnail/thumbnail_title_25734_83x90.gif|http://dthumb.phinf.naver.net/?src=%22http://thumb.comic.naver.net/webtoon/25734/thumbnail/title_thumbnail_20101103170914_t217x165.gif%22&type=p200_200|http://comic.naver.com/webtoon/list.nhn?titleId=25734
삐뚤빼뚤해도 괜찮아|김진||스토리|일상||어리버리 나이스진이 미술 선생님을?! 나이스진이 체험하는 조금은 특별한 기부 문화.|네이버|0|ALL|http://thumb.comic.naver.net/webtoon/293521/thumbnail/title_thumbnail_20110131170142_t83x90.jpg|http://dthumb.phinf.naver.net/?src=%22http://thumb.comic.naver.net/webtoon/293521/thumbnail/title_thumbnail_20110131170142_t217x165.jpg%22&type=p200_200|http://comic.naver.com/webtoon/list.nhn?titleId=293521
제로|정재한|이나루|스토리|판타지|드라마|늘 행복한 길만 걸어가라고 지어 준 이름 제로(禔路) 세상에 남은 그의 유일한 행복, 서연.그는 잃어버린 그녀의 혼을 찾아 떠난다..|네이버|0|ALL|http://thumb.comic.naver.net/webtoon/25714/thumbnail/thumbnail_title_25714_83x90.gif|http://dthumb.phinf.naver.net/?src=%22http://thumb.comic.naver.net/webtoon/25714/thumbnail/title_thumbnail_20101103170623_t217x165.gif%22&type=p200_200|http://comic.naver.com/webtoon/list.nhn?titleId=25714
바람이 머무는 난|신월||스토리|판타지||어느날 지상 최후의 용과 마주하게 된 한 여자아이의 이야기|네이버|0|ALL|http://thumb.comic.naver.net/webtoon/414609/thumbnail/title_thumbnail_20150708234240_t83x90.jpg|http://thumb.comic.naver.net/webtoon/414609/thumbnail/title_thumbnail_20150709013615_t220x202.jpg|http://comic.naver.com/webtoon/list.nhn?titleId=414609
드래곤레시피|ELDO|엽|스토리|판타지||드래곤이 식재료로 전략한 시대! 상상 초월 드래곤 사냥의 막이 열린다! 본 작품은 2013 만화스카우트 선정 작품입니다.|네이버|0|ALL|http://thumb.comic.naver.net/webtoon/602925/thumbnail/title_thumbnail_20131206115920_t83x90.jpg|http://dthumb.phinf.naver.net/?src=%22http://thumb.comic.naver.net/webtoon/602925/thumbnail/title_thumbnail_20131206115920_t217x165.jpg%22&type=p200_200|http://comic.naver.com/webtoon/list.nhn?titleId=602925
진눈깨비 소년|쥬드프라이데이||스토리|순정|감성|아무 일도 일어나지 않길 바랬던 고3 송해나는 우연히 정우진을 만난다 그리고 우연은 눈처럼 조용히 쌓인다|네이버|1|ALL|http://thumb.comic.naver.net/webtoon/622643/thumbnail/title_thumbnail_20160719191308_t83x90.jpg|http://thumb.comic.naver.net/webtoon/622643/thumbnail/title_thumbnail_20160719191308_t220x202.jpg|http://comic.naver.com/webtoon/list.nhn?titleId=622643
송곳 4부|최규석||스토리|드라마||당신도 언제든 부당해고의 대상이 될 수 있다. 강자의 '갑'질에 맞서는 우리 주변 '을'들의 이야기 <송곳>이 4부로 돌아왔다.|네이버|0|ALL|http://thumb.comic.naver.net/webtoon/660025/thumbnail/title_thumbnail_20150803180520_t83x90.jpg|http://thumb.comic.naver.net/webtoon/660025/thumbnail/title_thumbnail_20150803180520_t220x202.jpg|http://comic.naver.com/webtoon/list.nhn?titleId=660025
연민의 굴레|재활용||스토리|드라마||삐딱한 모범생 안민. 어설픈 반항아 차련. 7년째 이웃사촌인 두 사람. 세상이 지루하기만 한 그들과 함께 조금씩 굴러가는 수상한 하루하루..|네이버|0|ALL|http://thumb.comic.naver.net/webtoon/58526/thumbnail/title_thumbnail_20090630142258_t83x90.jpg|http://dthumb.phinf.naver.net/?src=%22http://thumb.comic.naver.net/webtoon/58526/thumbnail/title_thumbnail_20090630135711_t217x165.jpg%22&type=p200_200|http://comic.naver.com/webtoon/list.nhn?titleId=58526
무한동력|주호민||스토리|드라마||'신과함께' 주호민이 청춘에게 전하는 이야기 당신의 꿈은 무엇인가요?|네이버|0|ALL|http://thumb.comic.naver.net/webtoon/500944/thumbnail/title_thumbnail_20120904120204_t83x90.jpg|http://dthumb.phinf.naver.net/?src=%22http://thumb.comic.naver.net/webtoon/500944/thumbnail/title_thumbnail_20120904120204_t217x165.jpg%22&type=p200_200|http://comic.naver.com/webtoon/list.nhn?titleId=500944
빙의|후렛샤|김홍태|스토리|스릴러||귀신을 믿지 않는 퇴마사 그리고 귀신을 보는 소녀|네이버|0|ALL|http://thumb.comic.naver.net/webtoon/632330/thumbnail/title_thumbnail_20140805163947_t83x90.jpg|http://dthumb.phinf.naver.net/?src=%22http://thumb.comic.naver.net/webtoon/632330/thumbnail/title_thumbnail_20140805163947_t217x165.jpg%22&type=p200_200|http://comic.naver.com/webtoon/list.nhn?titleId=632330
패밀리맨|정필원||스토리|드라마||피치못할 사정으로 가족 앞에 자신의 모습을 드러낼 수 없게 된 아버지의 가슴 뭉클한 이야기.|네이버|0|ALL|http://thumb.comic.naver.net/webtoon/76759/thumbnail/title_thumbnail_20090731161951_t83x90.jpg|http://dthumb.phinf.naver.net/?src=%22http://thumb.comic.naver.net/webtoon/76759/thumbnail/title_thumbnail_20090731161951_t217x165.jpg%22&type=p200_200|http://comic.naver.com/webtoon/list.nhn?titleId=76759
투엔티스|김명현||스토리|드라마||<카라멜 마끼아또>, <연애세포> 김명현 작가 신작. 스무살, 그녀가 하고 싶은 것은?|네이버|0|ALL|http://thumb.comic.naver.net/webtoon/532057/thumbnail/title_thumbnail_20130118185744_t83x90.jpg|http://dthumb.phinf.naver.net/?src=%22http://thumb.comic.naver.net/webtoon/532057/thumbnail/title_thumbnail_20130118185744_t217x165.jpg%22&type=p200_200|http://comic.naver.com/webtoon/list.nhn?titleId=532057
악당의 사연|랑또||스토리|개그||홍어단이 대한민국을 정복했다? 그럼 러브레인저는 어쩌라고!! 랑또 작가의 '악당의 사연' 시즌2, 4월2일 컴백!|네이버|0|ALL|http://thumb.comic.naver.net/webtoon/443421/thumbnail/title_thumbnail_20120327193242_t83x90.jpg|http://dthumb.phinf.naver.net/?src=%22http://thumb.comic.naver.net/webtoon/443421/thumbnail/title_thumbnail_20120327193242_t217x165.jpg%22&type=p200_200|http://comic.naver.com/webtoon/list.nhn?titleId=443421
사이드킥|신의철||스토리|판타지|액션|슈퍼히어로의 조수 '사이드킥' 진정한 영웅으로 성장해 나가는 그들의 스펙타클 액션 판타지!|네이버|0|ALL|http://thumb.comic.naver.net/webtoon/616238/thumbnail/title_thumbnail_20140826143247_t83x90.jpg|http://thumb.comic.naver.net/webtoon/616238/thumbnail/title_thumbnail_20150310213713_t220x202.jpg|http://comic.naver.com/webtoon/list.nhn?titleId=616238
투명살인|돌연변이||스토리|판타지|스릴러|달빛에 질식할 것 같던 그 날, 누군가 날 보고 있었다. 대학가에서 벌어진 미스터리 심리극. 본 연재작은 <서울루키스카우트 2011> 당선 작품입니다.|네이버|0|ALL|http://thumb.comic.naver.net/webtoon/440437/thumbnail/title_thumbnail_20120203191100_t83x90.jpg|http://dthumb.phinf.naver.net/?src=%22http://thumb.comic.naver.net/webtoon/440437/thumbnail/title_thumbnail_20120203191100_t217x165.jpg%22&type=p200_200|http://comic.naver.com/webtoon/list.nhn?titleId=440437
리버스|임달영|이수현|스토리|성인|판타지|평범한 고등학생이었던 남매의 생명을 건 데스게임이 지금 막을 연다! 임달영 & 이수현 작가의 '리버스'가 2/25(토)부터 시즌2로 다시 연재를 시작합니다.|네이버|0|ADULT|http://thumb.comic.naver.net/webtoon/360613/thumbnail/title_thumbnail_20140412115712_t83x90.jpg|http://thumb.comic.naver.net/webtoon/360613/thumbnail/title_thumbnail_20140412115712_t218x120.jpg|http://comic.naver.com/webtoon/list.nhn?titleId=360613
국립자유경제 고등학교 세실고|양혜석|타파리|스토리|드라마||입학과 동시에 모든 학생에게 천만원의 ‘입학금’이 지급되는 파격적인 조건. 그러나 잔고가 미달이면 퇴학을?! ‘먹고 살기 위한’ 고등학생들의 악전고투기!!|네이버|0|ALL|http://thumb.comic.naver.net/webtoon/546624/thumbnail/title_thumbnail_20130307140609_t83x90.jpg|http://dthumb.phinf.naver.net/?src=%22http://thumb.comic.naver.net/webtoon/546624/thumbnail/title_thumbnail_20130307140609_t217x165.jpg%22&type=p200_200|http://comic.naver.com/webtoon/list.nhn?titleId=546624
재앙은 미묘하게|안성호||스토리|드라마|스릴러|소음이 우리를 미치게 해! 당신은 데시벨로부터 안녕하십니까?|네이버|0|ALL|http://thumb.comic.naver.net/webtoon/632337/thumbnail/title_thumbnail_20140805144955_t83x90.jpg|http://thumb.comic.naver.net/webtoon/632337/thumbnail/title_thumbnail_20150323145801_t220x202.jpg|http://comic.naver.com/webtoon/list.nhn?titleId=632337
강시대소동|주동근||스토리|판타지|스릴러|'지금 우리 학교는' 주동근 작가 신작. 이번엔 강시다!|네이버|0|ALL|http://thumb.comic.naver.net/webtoon/483796/thumbnail/title_thumbnail_20120622115641_t83x90.jpg|http://dthumb.phinf.naver.net/?src=%22http://thumb.comic.naver.net/webtoon/483796/thumbnail/title_thumbnail_20120622115641_t217x165.jpg%22&type=p200_200|http://comic.naver.com/webtoon/list.nhn?titleId=483796
동네변호사 조들호 시즌1|해츨링||스토리|드라마||본격 생활법정만화 동네변호사 조들호|네이버|0|ALL|http://thumb.comic.naver.net/webtoon/546625/thumbnail/title_thumbnail_20130306103553_t83x90.jpg|http://thumb.comic.naver.net/webtoon/546625/thumbnail/title_thumbnail_20150323150305_t220x202.jpg|http://comic.naver.com/webtoon/list.nhn?titleId=546625
키스우드|안성호||스토리|판타지||언덕이라 불리우는 정체 불명의 숲, 그리고 그곳을 지배 하고있는 소녀 '무아'. 무아의 손에서 벗어나 숲을 탈출하기 위한 설씨 일행의 험난한 여정!|네이버|0|ALL|http://thumb.comic.naver.net/webtoon/169082/thumbnail/title_thumbnail_20100527153219_t83x90.jpg|http://dthumb.phinf.naver.net/?src=%22http://thumb.comic.naver.net/webtoon/169082/thumbnail/title_thumbnail_20100527153219_t217x165.jpg%22&type=p200_200|http://comic.naver.com/webtoon/list.nhn?titleId=169082
